id,batch,batch__name,employer_name,employer_logo_url,number,gross_total,job_title
3643,20,Oct 1-15 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-42,720.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
3642,20,Oct 1-15 2021 Network Fees,Cisco (468),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2f/7b/2f7b8914a7cd075cd4dfefaeb19b039f.png,468-2,1409.8,Design Prototyper
3641,20,Oct 1-15 2021 Network Fees,LexGo (304),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a5/0c/a50c837e2c583455dee51318b12f1368.png,304-9,357.0,Senior Product Designer
3640,20,Oct 1-15 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-9,648.0,Sr. Product Designer (Prototyper)
3639,20,Oct 1-15 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-31,400.0,Senior Product Designer
3638,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-129,380.0,"""UX Content Designer, Design Systems"""
3637,20,Oct 1-15 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-65,1100.0,Senior DevOps Engineer
3636,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-51,864.0,Senior Copy Writer
3635,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-50,137.5,Data Analyst / Growth Operations
3634,20,Oct 1-15 2021 Network Fees,SupportLogic (485),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a9/50/a95072d4de519faad7d098efb46cc3a8.png,485-2,750.0,DevOps Engineer
3633,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-49,320.0,Growth Sr/Software - Engineer Tech Lead
3632,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-128,520.0,"""Sr Product Designer, Design System"""
3631,20,Oct 1-15 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-65,160.0,Data Engineer
3630,20,Oct 1-15 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-56,1008.0,Technical Program Manager
3629,20,Oct 1-15 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-64,600.0,Frontend / Mobile Engineer
3628,20,Oct 1-15 2021 Network Fees,athenahealth (147),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/66/77/6677ea72fa30ede5062b8fe06e7423a4.png,147-16,792.0,Senior Android Developer
3627,20,Oct 1-15 2021 Network Fees,athenahealth (147),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/66/77/6677ea72fa30ede5062b8fe06e7423a4.png,147-15,540.0,"""UX/Visual Designer, Design System"""
3626,20,Oct 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-235,392.0,Full Stack Engineer: Ruby on Rails and React
3625,20,Oct 1-15 2021 Network Fees,Wayfair - ISC (328),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d0/63/d063fd0b1aae5424f6d4f99903366373.png,328-10,720.0,Sr. Python Developer - Logistics Engineering
3624,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-127,250.0,"""Sr. Product Designer, Sell Side"""
3623,20,Oct 1-15 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-163,320.0,QA Engineer
3622,20,Oct 1-15 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-63,400.0,"""Director, Demand Generation Marketing (contract-to-hire)"""
3621,20,Oct 1-15 2021 Network Fees,Lexmark International Inc (151),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/73/1c/731c21c740235b8d7f7890a4c133dbc2.png,151-31,600.0,Sr Cloud SRE (Site Reliability Engineer)
3620,20,Oct 1-15 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-26,500.0,Product Manager (Fintech)
3619,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-126,400.0,Senior Product Designer
3618,20,Oct 1-15 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-75,400.0,Sr. Product Designer
3617,20,Oct 1-15 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-162,1005.75,Sr Software Engineer (SDET)
3616,20,Oct 1-15 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-162,400.0,React Native Developer
3615,20,Oct 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-102,612.5,"""Senior Product Manager, Digital Incubator, Direct"""
3614,20,Oct 1-15 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-69,224.0,Full Stack Developer (React/Python/Django) - 2x roles
3613,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-48,480.0,Engineering Manager / Tech Lead
3612,20,Oct 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-234,260.0,Sr. Front End Developer - React Native
3681,20,Oct 1-15 2021 Network Fees,Jenzy (467),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,467-4,720.0,Sr. Frontend Developer - Remote/Global
3544,19,Sept 2021 Network Fees,B2B Wave (215),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/3c/103c2bc84c2a78ceaf8d6053dd780928.png,215-24,173.31,React Native Developer (Android & iOS)
3223,19,Sept 2021 Network Fees,Startups.com (371),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0f/46/0f46bb261a5e75f86557d0c38fa957ca.png,371-6,880.0,"""Full-Stack Product Engineer: React/Node.js, Remote"""
3224,19,Sept 2021 Network Fees,CarGurus Inc (180),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/df/1fdf324eb30a226a6d78a96702e0f575.png,180-25,660.0,Front-End Developer
3225,19,Sept 2021 Network Fees,Atlassian Inc. (238),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/55/e6/55e64422bc0a7ffe8d450716d94c544f.png,238-38,920.0,Senior Full Stack Web Developer
3226,19,Sept 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-35,720.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
3227,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-156,320.0,QA Engineer
3228,19,Sept 2021 Network Fees,Wayfair - ISC (328),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d0/63/d063fd0b1aae5424f6d4f99903366373.png,328-9,1080.0,Sr. Python Developer - Logistics Engineering
3229,19,Sept 2021 Network Fees,-331,https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,331-4,450.0,Conversion Oriented Web Designer
3230,19,Sept 2021 Network Fees,Decentology (482),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/43/05/4305142dce4499d4927829093b9d8a36.png,482-1,350.0,Marketing Coordinator
3231,19,Sept 2021 Network Fees,Nine Labs (11),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/af/8d/af8d93a67107719a84cb1e0633f012e1.png,Nov-61,30.73,UI Designer/Visual Designer
3232,19,Sept 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-22,2090.0,Product Manager
3233,19,Sept 2021 Network Fees,Ambience Healthcare (342),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ef/29/ef295be9507c12513bc25765f8000bac.png,342-4,1000.06,Senior Full-Stack Engineer
3234,19,Sept 2021 Network Fees,SupportLogic (485),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a9/50/a95072d4de519faad7d098efb46cc3a8.png,485-1,136.37,DevOps Engineer
3235,19,Sept 2021 Network Fees,Ceridian (411),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2e/4c/2e4cdf67b3e2295e74cbb35d4f56ed26.png,411-3,344.0,Senior Mobile Product Designer (Android/iOS)
3236,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-224,220.0,TaskRabbit Full Stack Engineer
3237,19,Sept 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-58,768.0,Senior Web Designer
3238,19,Sept 2021 Network Fees,Deloitte (47),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/17/04/17045c8e6200a63e46c9d91a43e9fbd0.png,47-50,1248.0,Product Owner
3239,19,Sept 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-95,68.0,Product Manager
3240,19,Sept 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-59,800.0,Sr. Interaction Designer
3241,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-161,1344.0,Senior UX/UI Designer (Will Rogers - W2)
3242,19,Sept 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-38,87.5,Data Analyst / Growth Operations
3243,19,Sept 2021 Network Fees,Stocktwits (191),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ca/02/ca0271855673090c4b2c6fc71c9bca21.png,191-9,880.0,iOS Developer
3244,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-153,1018.22,Distributed Systems Engineer
3245,19,Sept 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-94,5880.0,Sr. iOS Developer - Swift
3246,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-154,1005.75,Sr Software Engineer (SDET)
3247,19,Sept 2021 Network Fees,Noumena Partners (146),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f1/51/f1516f2ed216783eb49080eec1d9a6ff.png,146-31,1250.0,Full Stack Javascript Developer (Frontend Focus)
3248,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-153,336.0,Senior Full-Stack Engineer
3249,19,Sept 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-8,360.0,Senior Product Designer
3250,19,Sept 2021 Network Fees,Colgate Palmolive (280),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/84/e2842c3a5f05d2a0623544604097751c.png,280-17,243.22,Sr. Editorial Content Writer
3251,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-154,600.0,Mid-Level Django Developer
3252,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-155,600.0,Mid-Level Django Developer
3253,19,Sept 2021 Network Fees,athenahealth (147),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/66/77/6677ea72fa30ede5062b8fe06e7423a4.png,147-13,880.0,"""UX/Visual Designer, Design System"""
3254,19,Sept 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-43,380.0,Project Manager - Acquisitions of New Sites
3255,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-160,1232.0,Senior Software Engineer
3256,19,Sept 2021 Network Fees,CarGurus Inc (180),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/df/1fdf324eb30a226a6d78a96702e0f575.png,180-24,328.0,Developer - Technical Debt
3257,19,Sept 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-23,340.0,Frontend Software Developer (React)
3258,19,Sept 2021 Network Fees,Jenzy (467),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,467-2,396.0,Sr. Frontend Developer - Remote/Global
3259,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-111,460.0,"""Sr. Product Designer, Transaction Management"""
3260,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-109,456.0,UX Program Manager
3261,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-222,280.0,TaskRabbit Full Stack Engineer
3262,19,Sept 2021 Network Fees,Supersapiens (260),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/67/44/6744239b2a79c82543c634356d19adc2.png,260-18,800.0,Senior Android Engineer
3263,19,Sept 2021 Network Fees,BRD (394),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/75/f9/75f973ddcb924567e277461ceef9cc2e.png,394-4,760.0,Senior Software Engineer - Kotlin Multiplatform (Android) - BRD
3264,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-152,50.0,Associate QA Engineer
3265,19,Sept 2021 Network Fees,Noumena Partners (146),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f1/51/f1516f2ed216783eb49080eec1d9a6ff.png,146-30,1500.08,Full Stack Javascript Developer (Frontend Focus)
3266,19,Sept 2021 Network Fees,Hallsy (378),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/63/9563a219977e917b1e5cecc65a8c2a57.png,378-13,240.0,React Dev (Startup)
3267,19,Sept 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-56,300.0,"""Director, Demand Generation Marketing (contract-to-hire)"""
3268,19,Sept 2021 Network Fees,B2B Wave (215),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/3c/103c2bc84c2a78ceaf8d6053dd780928.png,215-27,173.31,React Native Developer (Android & iOS)
3269,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-110,380.0,"""UX Content Designer, Design Systems"""
3270,19,Sept 2021 Network Fees,The Farmlink Project (288),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/91/9c/919c1cdb9f0477eddf7f6601b2edfec8.png,288-34,690.0,Principal Full Stack Engineer
3271,19,Sept 2021 Network Fees,Big Sky Health (14),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c7/a7/c7a78efbee72ee6f29a998ca17297435.png,14-27,968.0,QA Engineer
3272,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-151,392.74,Software Engineer (Test Focus)
3273,19,Sept 2021 Network Fees,Crosslake Technologies (437),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/bf/e1/bfe1ac0d2f4fc9ffc286b975b91bc80b.png,437-4,914.56,Senior Full-Stack Engineer (Ruby on Rails)
3274,19,Sept 2021 Network Fees,Twitter (452),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/cb/53/cb530b2cfbcae799db729aa2546edd63.png,452-3,1344.0,Sr. Product Designer
3275,19,Sept 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-7,480.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
3276,19,Sept 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-8,432.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
3277,19,Sept 2021 Network Fees,Colgate Palmolive (280),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/84/e2842c3a5f05d2a0623544604097751c.png,280-16,800.0,Brand Design Manager
3278,19,Sept 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-57,280.0,Frontend / Mobile Engineer
3279,19,Sept 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-33,552.5,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
3280,19,Sept 2021 Network Fees,Myriad Genetics (369),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/94/ee/94eea561f52fd329c0cc48857a55cd21.png,369-4,300.0,Marketing Graphic Designer | Myriad | ASAP - October 31
3281,19,Sept 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-34,165.0,UX / Service Designer
3282,19,Sept 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-61,280.0,Full Stack Developer (React/Python/Django)
3283,19,Sept 2021 Network Fees,Womply (294),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/3f/403fa64c277d923748fdb46ec6e741d7.png,294-13,576.0,Senior Software Engineer - Frontend
3284,19,Sept 2021 Network Fees,Womply (294),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/3f/403fa64c277d923748fdb46ec6e741d7.png,294-14,576.0,Senior Software Engineer - Frontend
3285,19,Sept 2021 Network Fees,Lucra Sports (265),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c5/ac/c5ac368ef694d0d094735485679c245a.png,265-15,2112.0,Lead iOS Developer
3286,19,Sept 2021 Network Fees,RealPut (289),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/85/d7/85d7535fbc556c82aa91499bef45b8d4.png,289-3,704.0,Product Designer
3287,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-92,480.0,Sr. Front-End Engineer - Typescript + React + CSS
3288,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-152,727.3,DevOps (ChainOps)
3289,19,Sept 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-62,720.0,Front End Developer
3290,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-93,330.0,Product Manager
3291,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-90,679.0,Product Manager / Business Analyst
3292,19,Sept 2021 Network Fees,Noumena Partners (146),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f1/51/f1516f2ed216783eb49080eec1d9a6ff.png,146-29,1347.32,Full Stack Developer (Backend Focus)
3293,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-221,480.0,Senior React Native Engineer
3294,19,Sept 2021 Network Fees,Atlassian Inc. (238),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/55/e6/55e64422bc0a7ffe8d450716d94c544f.png,238-37,1080.0,Senior Full Stack Web Developer
3295,19,Sept 2021 Network Fees,LexGo (304),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a5/0c/a50c837e2c583455dee51318b12f1368.png,304-6,420.0,Senior Product Designer
3296,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-150,500.0,Research Engineer / Cryptoeconomist
3297,19,Sept 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-37,300.0,Data Analyst / Growth Operations
3298,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-107,472.0,"""Sr. Product Designer, Sell Side"""
3299,19,Sept 2021 Network Fees,TrueFootage (211),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4b/9e/4b9ead6de6ebae1621ddf4c4dd1fa274.png,211-42,914.56,Senior Backend Engineer
3300,19,Sept 2021 Network Fees,TrueFootage (211),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4b/9e/4b9ead6de6ebae1621ddf4c4dd1fa274.png,211-43,914.56,Senior Backend Engineer
3301,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-108,487.5,"""Sr. Product Designer, Sell Side"""
3302,19,Sept 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-137,360.0,UI/UX Designer
3303,19,Sept 2021 Network Fees,Noumena Partners (146),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f1/51/f1516f2ed216783eb49080eec1d9a6ff.png,146-28,487.34,Backend Developer
3304,19,Sept 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-22,288.75,Frontend Software Developer (React)
3305,19,Sept 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-56,160.0,Data Engineer
3306,19,Sept 2021 Network Fees,Endaoment (361),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fe/88/fe88e29af5524c25c560f5d76f72fd54.png,361-13,528.0,"""Full Stack Engineer (React, Redux, Typescript)"""
3307,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-220,260.0,Sr. Front End Developer - React Native
3308,19,Sept 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-59,280.0,Full Stack Developer (React/Python/Django)
3309,19,Sept 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-71,400.0,Sr. Product Designer
3310,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-149,457.16,Software Engineer (Test Focus)
3311,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-89,625.0,"""Senior Product Manager, Digital Incubator, Direct"""
3312,19,Sept 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-9,540.0,Sr Data Engineer
3313,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-104,400.0,Senior Product Designer
3314,19,Sept 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-55,367.5,Senior Visual Designer
3315,19,Sept 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-27,360.0,Senior Product Designer
